,Simulated,Observed,zone,geometry,well,station_no,label,Model Layer,i_r,j_c
2014-05-29,-2.8031962,-6.52411699,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-05-30,-2.924791,-5.260439569999999,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-05-31,-0.9470778,3.0222586500000013,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-01,6.639789,4.142443459999999,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-02,3.9047728,-1.3293396800000004,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-03,-2.1363854,-3.5749999999999993,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-04,6.830669,-1.237116669999999,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-05,-3.7277963,-6.734240009999999,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-06,-0.012215385,-0.4583775899999978,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-07,-1.5976087,7.3174727,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-08,4.516832,3.710490410000002,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-09,-3.7650366,-4.801955939999999,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-10,-7.9771156,-8.869418159999999,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-11,-9.801349,-2.004833380000001,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-12,-5.612299,12.74021359,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-13,-6.288694,15.687415070000004,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-14,-0.9225087,7.108862900000002,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-15,-7.7862763,1.7898975099999994,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-16,-10.471864,7.222970020000002,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-17,-8.552913,15.919675530000003,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-18,-1.4258541,21.83502415,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-19,-3.5510862,9.726469699999999,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-20,-9.415878,1.7666274500000014,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-21,-12.750728,8.96703458,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-22,-6.0531726,8.99400579,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-23,-7.717242,6.446154979999999,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-24,-9.99642,13.743009779999998,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-25,-3.9168956,20.091674219999998,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-26,4.1486635,22.31605918,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-27,6.5403256,24.10162207,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-28,7.988008,26.152674909999998,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-29,8.744726,26.921123070000004,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
2014-06-30,4.34283,22.43085313,Wohler,POINT (6309011.012975609 1948884.0010813018),LRR0225,Caisson1,"Caisson1, LRR0225",1,146,64
